name,address,city,state,zip,latitude,longitude,website,average_tuition,top10perc,top25perc,sfratio
Savannah State University,3219 College Street,Savannah,GA,31404,32.024781,-81.063377,www.savannahstate.edu/,5.59025,,,
Schreiner University,2100 Memorial Blvd,Kerrville,TX,78028,30.027922,-99.129716,www.schreiner.edu,20.98175,,,
Scripps College,1030 North Columbia Avenue,Claremont,CA,91711,34.104636,-117.709641,www.scrippscollege.edu,42.896,60,83,8.2
Seattle Pacific University,3307 3Rd Ave W,Seattle,WA,98119,47.649227,-122.362572,www.spu.edu,31.296,42,82,16.8
Seattle University,900 Broadway,Seattle,WA,98122,47.610138,-122.3197,www.seattleu.edu,33.6975,28,72,12.2
Seton Hall University,400 S Orange Ave,South Orange,NJ,7079,40.742859,-74.248753,www.shu.edu,33.9875,16,36,14.4
Seton Hill University,1 Seton Hill Dr,Greensburg,PA,15601,40.308623,-79.556228,www.setonhill.edu,28.813,,,
Sewanee-The University Of The South,735 University Avenue,Sewanee,TN,37383,35.20443,-85.917772,www.sewanee.edu,34.656,,,
Shenandoah University,1460 University Dr,Winchester,VA,22601,39.166058,-78.158376,www.su.edu,28.1885,,,
Shepherd University,301 North King St,Shepherdstown,WV,25443,39.434164,-77.804915,www.shepherd.edu,5.7195,,,
Shippensburg University Of Pennsylvania,1871 Old Main Drive,Shippensburg,PA,17257,40.061916,-77.521986,www.ship.edu/,8.8785,,,
Shorter University,315 Shorter Ave,Rome,GA,30165,34.258192,-85.196213,www.shorter.edu,18.345,,,
Siena College,515 Loudon Rd,Loudonville,NY,12211,42.718622,-73.751027,www.siena.edu,29.34325,24,68,14.1
Siena Heights University,1247 E. Siena Heights Dr,Adrian,MI,49221,41.905782,-84.01528,www.sienaheights.edu,20.8465,,,
Silver Lake College Of The Holy Family,2406 S Alverno Rd,Manitowoc,WI,54220,44.071038,-87.742961,www.sl.edu/,22.16,,,
Simmons College,300 The Fenway,Boston,MA,2115,42.339769,-71.099624,www.simmons.edu,33.829,23,53,8.9
Simpson College,701 North C St,Indianola,IA,50125,41.365503,-93.563471,www.simpson.edu,28.872,27,57,15.8
Simpson University,2211 College View Drive,Redding,CA,96003,40.61331,-122.333048,www.simpsonu.edu,22.075,,,
Skidmore College,815 N Broadway,Saratoga Springs,NY,12866,43.097027,-73.785322,www.skidmore.edu/,43.402,25,62,12.7
Slippery Rock University Of Pennsylvania,1 Morrow Way,Slippery Rock,PA,16057,41.060918,-80.052071,www.sru.edu,8.4865,,,
Soka University Of America,1 University Drive,Aliso Viejo,CA,92656,33.555393,-117.733921,www.soka.edu,27.6795,,,
Sonoma State University,1801 E Cotati Ave,Rohnert Park,CA,94928,38.340947,-122.675907,www.sonoma.edu,6.6915,,,
South Carolina State University,300 College St Ne,Orangeburg,SC,29117,33.497201,-80.85128,www.scsu.edu,9.2975,,,
South Dakota State University,Administration Lane,Brookings,SD,57007,44.31942,-96.783415,www.sdstate.edu/,7.112,13,37,15
Southeast Missouri State University,"One University Plaza, Ms4675",Cape Girardeau,MO,63701,37.31575,-89.529119,www.semo.edu,6.60575,18,43,17.1
Southeastern Louisiana University,548 Ned Mcgehee Ave.,Hammond,LA,70402,30.51358,-90.468558,www.selu.edu,4.89025,,,
Southeastern Oklahoma State University,1405 N 4Th Ave,Durant,OK,74701,34.005869,-96.375719,www.se.edu,4.98275,,,
Southeastern University,1000 Longfellow Blvd,Lakeland,FL,33801,28.031864,-81.918997,www.seu.edu/,18.1825,,,
Southern Adventist University,4881 Taylor Cir,Collegedale,TN,37315,35.049136,-85.050878,www.southern.edu,18.7375,,,
Southern Arkansas University Main Campus,100 E. University,Magnolia,AR,71753,33.291195,-93.235087,www.saumag.edu,6.956,,,
Southern Connecticut State University,501 Crescent Street,New Haven,CT,6515,41.331852,-72.948806,www.southernct.edu,8.472,,,
Southern Methodist University,6425 Boaz St,Dallas,TX,75275,32.845254,-96.784855,www.smu.edu,40.5525,41,69,13.5
Southern New Hampshire University,2500 North River Road,Manchester,NH,3106,43.039892,-71.453938,www.snhu.edu,27.6525,,,
Southern Oregon University,1250 Siskiyou Blvd,Ashland,OR,97520,42.185763,-122.694339,www.sou.edu,6.95775,,,
Southern Polytechnic State University,1100 S. Marietta Parkway,Marietta,GA,30060,33.938992,-84.519276,www.spsu.edu/,5.50975,,,
Southern University And A & M College,Southern Branch Post Office,Baton Rouge,LA,70813,30.524558,-91.190105,www.subr.edu,5.5245,,,
Southern University At New Orleans,6400 Press Drive,New Orleans,LA,70126,30.02669,-90.044379,www.suno.edu,4.13725,,,
Southern Utah University,351 West University Blvd,Cedar City,UT,84720,37.674617,-113.070146,www.suu.edu/,5.3585,,,
Southern Vermont College,982 Mansion Drive,Bennington,VT,5201,42.870862,-73.216303,www.svc.edu,20.8445,,,
Southern Virginia University,One University Hill Drive,Buena Vista,VA,24416,37.740669,-79.350296,www.svu.edu,18.475,,,
Southern Wesleyan University,907 Wesleyan Drive,Central,SC,29630,34.728068,-82.761586,www.swu.edu.,20.925,,,
Southwest Baptist University,1600 University Ave,Bolivar,MO,65613,37.601603,-93.410451,www.sbuniv.edu,18.6675,12,32,15.9
Southwest Minnesota State University,1501 State St,Marshall,MN,56258,44.454547,-95.758997,www.smsu.edu,7.78375,,,
Southwestern Adventist University,100 W Hillcrest,Keene,TX,76059,32.396958,-97.327078,www.swau.edu/,17.494,,,
Southwestern Christian University,7210 Nw 39Th Expressway,Bethany,OK,73008,35.513314,-97.63934,www.swcu.edu,12.82375,,,
Southwestern College,3960  San Felipe,Santa Fe,NM,87507,35.636253,-106.052614,www.swc.edu,22.2445,28,66,11.8
Southwestern Oklahoma State University,100 Campus Dr,Weatherford,OK,73096,35.536203,-98.708606,www.swosu.edu,4.9425,,,
Spalding University,901 S Fourth Street,Louisville,KY,40203,38.241612,-85.75885,www.spalding.edu,20.11875,10,45,10.6
Spring Arbor University,106 E. Main St,Spring Arbor,MI,49283,42.206233,-84.551918,www.arbor.edu,21.9985,,,
Spring Hill College,4000 Dauphin St,Mobile,AL,36608,30.694751,-88.138199,www.shc.edu,28.791,,,
Springfield College,263 Alden St,Springfield,MA,1109,42.105033,-72.555688,www.spfldcol.edu,30.87375,,,
St Catherine University,2004 Randolph Ave,Saint Paul,MN,55105,44.925077,-93.182235,www.stkate.edu,32.432,,,
St Mary'S College Of Maryland,18952 E. Fisher Rd,St. Mary'S City,MD,20686,38.188615,-76.425706,www.smcm.edu,14.428,,,
St Olaf College,1520 St Olaf Ave,Northfield,MN,55057,44.461956,-93.183318,www.stolaf.edu,38.8025,,,
Stanford University,Not Available,Stanford,CA,94305,37.432974,-122.175045,www.stanford.edu/,41.911,,,
State University Of New York At New Paltz,1 Hawk Drive,New Paltz,NY,12561,41.737205,-74.088727,www.newpaltz.edu,6.6085,,,
Stephen F Austin State University,"2008 Alumin Drive, Rusk 206",Nacogdoches,TX,75961,31.622409,-94.646891,www.sfasu.edu,7.6705,,,
Stephens College,1200 E Broadway,Columbia,MO,65215,38.951221,-92.322811,www.stephens.edu,26.846,17,34,10.9
Stetson University,421 N Woodland Blvd,Deland,FL,32723,29.035367,-81.300616,www.stetson.edu,35.869,37,69,12.5
Stevenson University,1525 Greenspring Valley Rd,Stevenson,MD,21153,39.421264,-76.701247,www.stevenson.edu,24.5295,,,
Stonehill College,320 Washington Street,Easton,MA,2357,42.061448,-71.078123,www.stonehill.edu,34.4525,25,69,13
Stony Brook University,310 Administration Building,Stony Brook,NY,11794,40.91554,-73.12112,www.stonybrook.edu,7.28225,,,
Suffolk University,8 Ashburton Place,Boston,MA,2108,42.35801,-71.060985,www.suffolk.edu,30.232,,,
Sul Ross State University,Hwy 90 East,Alpine,TX,79832,30.362737,-103.650634,www.sulross.edu,4.883,,,
Suny At Albany,1400 Washington Avenue,Albany,NY,12222,42.686917,-73.825014,www.albany.edu,7.39175,,,
Suny At Binghamton,4400 Vestal Parkway East,Vestal,NY,13850,42.088049,-75.971143,www.binghamton.edu,7.4715,,,
Suny At Fredonia,280 Central Ave,Fredonia,NY,14063,42.450961,-79.336109,www.fredonia.edu,6.86975,,,
Suny At Purchase College,735 Anderson Hill Rd,Purchase,NY,10577,41.049224,-73.701936,www.purchase.edu,7.034,,,
Suny College At Brockport,350 New Campus Dr,Brockport,NY,14420,43.211851,-77.951508,www.brockport.edu,6.69675,,,
Suny College At Cortland,"Miller Administration Building, Graham Avenue",Cortland,NY,13045,42.597308,-76.191855,www.cortland.edu,6.7645,,,
Suny College At Geneseo,1 College Circle,Geneseo,NY,14454,42.796864,-77.821999,www.geneseo.edu/,6.91425,,,
Suny College At Old Westbury,223 Store Hill Rd,Old Westbury,NY,11568,40.796671,-73.572989,www.oldwestbury.edu,6.3845,,,
Suny College At Oswego,7060 State Route 104,Oswego,NY,13126,43.45377,-76.543885,www.oswego.edu/,6.6795,,,
Suny College At Plattsburgh,101 Broad Street,Plattsburgh,NY,12901,44.693088,-73.466657,www.plattsburgh.edu,6.66825,,,
Suny College Of Environmental Science And Forestry,One Forestry Dr.,Syracuse,NY,13210,43.034766,-76.138708,www.esf.edu,6.459,,,
Suny College Of Technology At Alfred,10 Upper College Drive,Alfred,NY,14802,42.254693,-77.799168,www.alfredstate.edu,6.732,,,
Suny Institute Of Technology At Utica-Rome,100 Seymour Rd,Utica,NY,13502,43.137701,-75.229841,www.sunyit.edu,6.60175,,,
Suny Maritime College,6 Pennyfield Avenue,Throggs Neck,NY,10465,40.808767,-73.800237,www.sunymaritime.edu,6.62625,,,
Susquehanna University,514 University Ave,Selinsgrove,PA,17870,40.797502,-76.875329,www.susqu.edu,36.4975,27,59,13.9
Swarthmore College,500 College Ave,Swarthmore,PA,19081,39.905986,-75.351639,www.swarthmore.edu,42.137,,,
Sweet Briar College,134 Chapel Drive,Sweet Briar,VA,24595,37.556317,-79.079735,www.sbc.edu,31.805,36,68,6.5
Syracuse University,"Crouse Hinds Hall, Suite 600",Syracuse,NY,13244,43.039891,-76.13267,syr.edu/,38.358,28,67,11.3
Tabor College,400 S Jefferson,Hillsboro,KS,67063,38.348452,-97.199783,www.tabor.edu,21.71,19,41,10
Tarleton State University,1333 W. Washington,Stephenville,TX,76401,32.215665,-98.22008,www.tarleton.edu,5.4635,,,
Taylor University,236 W Reade Ave,Upland,IN,46989,40.458382,-85.496906,www.taylor.edu,27.6655,41,80,14.2
Temple University,1801 North Broad Street,Philadelphia,PA,19122,39.980712,-75.158452,www.temple.edu,13.428,,,
Tennessee Technological University,1 William L. Jones Drive,Cookeville,TN,38505,36.174659,-85.503957,www.tntech.edu,6.49725,,,
Tennessee Wesleyan College,204 East College Street,Athens,TN,37303,35.445267,-84.592586,www.twcnet.edu,20.45,7,29,8.9
Texas A & M International University,5201 University Blvd,Laredo,TX,78041,27.573504,-99.435225,tamiu.edu,5.5115,,,
Texas A & M University-College Station,805 Rudder Tower,College Station,TX,77843,30.610775,-96.349232,www.tamu.edu,8.455,,,
Texas A & M University-Commerce,2600 South Neal,Commerce,TX,75429,33.243814,-95.906913,www.tamu-commerce.edu,6.36175,,,
Texas A & M University-Corpus Christi,6300 Ocean Dr.,Corpus Christi,TX,78412,27.713533,-97.324676,www.tamucc.edu,6.786,,,
Texas A & M University-Kingsville,955 University Blvd,Kingsville,TX,78363,27.525168,-97.882387,www.tamuk.edu,6.7165,,,
Texas Christian University,2800 S University Dr,Fort Worth,TX,76129,32.709568,-97.361537,www.tcu.edu/,33.44,33,64,14.8
Texas Lutheran University,1000 W. Court St,Seguin,TX,78155,29.573237,-97.984619,www.tlu.edu,24.425,,,
Texas Southern University,3100 Cleburne St,Houston,TX,77004,29.722468,-95.361961,www.tsu.edu,7.5985,15,85,18.2
Texas Tech University,Broadway And University Avenue,Lubbock,TX,79409,33.580451,-101.877129,www.ttu.edu,7.346,,,
Texas Wesleyan University,1201 Wesleyan St,Fort Worth,TX,76105,32.732962,-97.279613,www.txwes.edu,20.3375,19,44,14.5
Texas Woman'S University,304 Administration Dr,Denton,TX,76201,33.227002,-97.129088,www.twu.edu,6.3115,,,
The College Of Idaho,2112 Cleveland Blvd,Caldwell,ID,83605,43.652568,-116.676267,www.collegeofidaho.edu,22.87125,,,
The College Of New Jersey,2000 Pennington Road,Ewing,NJ,8628,40.268742,-74.777411,www.tcnj.edu,14.072,,,
The College Of New Rochelle,29 Castle Pl,New Rochelle,NY,10805,40.899427,-73.781104,www.cnr.edu,29.6875,,,
The College Of Saint Scholastica,1200 Kenwood Ave,Duluth,MN,55811,46.81544,-92.105738,www.css.edu,29.9725,,,
The Evergreen State College,2700 Evergreen Pkwy Nw,Olympia,WA,98505,47.07382,-122.977492,www.evergreen.edu,7.7835,,,
The Master'S College And Seminary,21726 Placerita Canyon Road,Santa Clarita,CA,91321,34.381755,-118.518193,www.masters.edu,27.1975,,,
The New School,66 W 12Th Street,New York,NY,10011,40.735047,-73.994807,www.newschool.edu,38.68025,,,
The Richard Stockton College Of New Jersey,101 Vera King Farris,Galloway,NJ,8205,39.491994,-74.532633,www.stockton.edu,12.035,,,
The University Of Alabama,739 University Blvd,Tuscaloosa,AL,35487,33.2144,-87.545766,www.ua.edu/,8.7875,,,
The University Of Findlay,1000 N Main St,Findlay,OH,45840,41.054398,-83.651472,www.findlay.edu/,28.4035,,,
The University Of Montana,"Missoula, Montana",Missoula,MT,59812,46.861074,-113.98294,www.umt.edu,5.807,,,
The University Of Tampa,401 W Kennedy Blvd,Tampa,FL,33606,27.947225,-82.465582,www.ut.edu,24.547,,,
The University Of Tennessee-Martin,544 University Street,Martin,TN,38238,36.340338,-88.864211,www.utm.edu,6.8655,,,
The University Of Texas-Pan American,1201 W University Dr,Edinburg,TX,78539,26.306629,-98.172188,www.utpa.edu,5.04175,,,
The University Of Texas At Arlington,701 S. Nedderman Dr.,Arlington,TX,76013,32.729194,-97.115173,www.uta.edu,8.7835,,,
The University Of Texas At Austin,2400 Inner Campus Drive,Austin,TX,78712,30.283809,-97.736463,www.utexas.edu,9.6995,,,
The University Of Texas At Dallas,800 West Campbell  Road,Richardson,TX,75080,32.989494,-96.748714,www.utdallas.edu,10.423,,,
The University Of Texas At El Paso,500 W. University Ave,El Paso,TX,79968,31.771697,-106.50356,www.utep.edu,7.06625,,,
The University Of Texas At San Antonio,One Utsa Circle,San Antonio,TX,78249,29.582418,-98.621386,www.utsa.edu/,7.1515,,,
The University Of Texas At Tyler,3900 University Blvd,Tyler,TX,75799,32.314858,-95.249241,www.uttyler.edu/,6.8395,,,
The University Of Texas Of The Permian Basin,4901 E University,Odessa,TX,79762,31.889509,-102.329634,www.utpb.edu,5.131,,,
The University Of Virginia'S College At Wise,1 College Avenue,Wise,VA,24293,36.971468,-82.558728,https://www.uvawise.edu/,7.88275,,,
The University Of West Florida,11000 University Parkway,Pensacola,FL,32514,30.549175,-87.218449,uwf.edu,5.3625,,,
Thiel College,75 College Ave,Greenville,PA,16125,41.413158,-80.381991,www.thiel.edu,25.3495,15,31,11.6
Thomas Aquinas College,10000 Ojai Rd,Santa Paula,CA,93060,34.429009,-119.087141,www.thomasaquinas.edu,23.3375,,,
Thomas College,180 W River Rd,Waterville,ME,4901,44.524053,-69.663313,www.thomas.edu,22.4975,,,
Thomas More College,333 Thomas More Parkway,Crestview Hills,KY,41017,39.023505,-84.566811,www.thomasmore.edu,26.1575,,,
Tiffin University,155 Miami Street,Tiffin,OH,44883,41.119193,-83.18355,www.tiffin.edu,19.526,5,21,19
Toccoa Falls College,107 North Chapel Drive,Toccoa Falls,GA,30598,34.593702,-83.357254,www.tfc.edu,17.50125,,,
Towson University,8000 York Rd,Towson,MD,21252,39.393008,-76.612268,www.towson.edu,8.009,,,
Transylvania University,300 N Broadway,Lexington,KY,40508,38.052983,-84.493202,www.transy.edu,29.10375,57,81,12.1
Trevecca Nazarene University,333 Murfreesboro Rd,Nashville,TN,37210,36.142471,-86.752876,www.trevecca.edu,20.657,,,
Trine University,1 University Ave,Angola,IN,46703,41.633389,-85.005696,www.trine.edu,27.1925,,,
Trinity Christian College,6601 W College Dr,Palos Heights,IL,60463,41.669189,-87.784157,www.trnty.edu,23.06325,,,
Trinity International University-Illinois,2065 Half Day Rd,Deerfield,IL,60015,42.197945,-87.880851,www.tiu.edu,25.1625,,,
Trinity Lutheran College,2802 Wetmore Ave.,Everett,WA,98201,47.980328,-122.207663,www.tlc.edu,23.393,,,
Trinity University,One Trinity Place,San Antonio,TX,78212,29.46286,-98.482577,www.trinity.edu,32.22925,62,93,9.6
Troy University,University Avenue,Troy,AL,36082,31.800128,-85.950191,www.troy.edu,6.598,,,
Truman State University,100 E Normal,Kirksville,MO,63501,40.188267,-92.581658,www.truman.edu,7.071,,,
Tufts University,Not Available,Medford,MA,2155,42.406004,-71.120641,www.tufts.edu,43.956,,,
Tulane University Of Louisiana,6823 Saint Charles Ave,New Orleans,LA,70118,29.939696,-90.120409,www.tulane.edu,44.372,,,
Tusculum College,60 Shiloh Road,Greeneville,TN,37743,36.172558,-82.761716,www.tusculum.edu,21.175,12,34,21.9
Tuskegee University,"Kresge Center, 3Rd Floor",Tuskegee,AL,36088,32.431021,-85.710315,www.tuskegee.edu,18.105,20,59,12.2
Union College,807 Union St,Schenectady,NY,12308,42.817578,-73.928498,www.union.edu/,20.52975,,,
Union College,807 Union St,Schenectady,NY,12308,42.817578,-73.928498,www.union.edu/,20.52975,,,
Union University,1050 Union University Dr,Jackson,TN,38305,35.676896,-88.858524,www.uu.edu,24.7375,,,
University At Buffalo,12 Capen Hall,Buffalo,NY,14260,42.955292,-78.819555,www.buffalo.edu,7.7045,,,
University Of Akron Main Campus,302 Buchtel Common,Akron,OH,44325,41.077768,-81.510328,www.uakron.edu,9.67725,,,
University Of Alabama At Birmingham,Administration Bldg Suite 1070,Birmingham,AL,35294,33.50223,-86.80917,www.uab.edu,6.5185,,,
University Of Alabama In Huntsville,301 Sparkman Dr,Huntsville,AL,35899,34.722818,-86.63842,www.uah.edu,8.393,,,
University Of Arizona,1401 E University,Tucson,AZ,85721,32.232866,-110.950086,www.arizona.edu,9.6745,,,
University Of Arkansas,Administration Bldg 425,Fayetteville,AR,72701,36.065642,-94.177852,www.uark.edu,7.3285,,,
University Of Arkansas-Fort Smith,5210 Grand Ave,Fort Smith,AR,72913,35.384001,-94.375536,uafs.edu/,4.5395,,,
University Of Arkansas At Little Rock,2801 S University Ave,Little Rock,AR,72204,34.723479,-92.340574,ualr.edu/www/,6.882,,,
University Of Arkansas At Pine Bluff,1200 N University Mail Slot 4789,Pine Bluff,AR,71601,34.242192,-92.021263,www.uapb.edu,5.5325,,,
University Of Bridgeport,126 Park Avenue,Bridgeport,CT,6604,41.165587,-73.189352,www.bridgeport.edu,27.7325,,,
University Of California-Berkeley,200 California Hall,Berkeley,CA,94720,37.875759,-122.24851,www.berkeley.edu,12.378,,,
University Of California-Davis,One Shields Avenue,Davis,CA,95616,38.538206,-121.75103,www.ucdavis.edu,13.3975,,,
University Of California-Irvine,501 Aldrich Hall,Irvine,CA,92697,33.643163,-117.837785,www.uci.edu/,12.65625,,,
University Of California-Los Angeles,405 Hilgard Ave,Los Angeles,CA,90095,34.068892,-118.443901,www.ucla.edu/,12.214,,,
University Of California-Riverside,900 University Ave,Riverside,CA,92521,33.974548,-117.328766,www.ucr.edu,12.46825,,,
University Of California-San Diego,9500 Gilman Dr,La Jolla,CA,92093,32.876598,-117.237793,www.ucsd.edu,12.7485,,,
University Of California-Santa Barbara,5221 Cheadle Hall,Santa Barbara,CA,93106,34.412344,-119.851493,www.ucsb.edu,13.1745,,,
University Of California-Santa Cruz,1156 High St,Santa Cruz,CA,95064,36.999018,-122.060726,www.ucsc.edu/,12.9335,,,
University Of Central Arkansas,201 Donaghey Ave,Conway,AR,72035,35.078196,-92.45931,www.uca.edu,7.25475,,,
University Of Central Florida,4000 Central Florida Blvd,Orlando,FL,32816,28.602159,-81.200889,www.ucf.edu/,5.79225,,,
University Of Central Missouri,202 Administration Building,Warrensburg,MO,64093,38.757221,-93.739192,www.ucmo.edu,6.9855,,,
University Of Central Oklahoma,100 N University Dr,Edmond,OK,73034,35.658329,-97.471524,www.uco.edu,4.92575,,,
University Of Charleston,"2300 Maccorkle Avenue,  Se",Charleston,WV,25304,38.332133,-81.616694,www.ucwv.edu,22.303,,,
University Of Chicago,5801 S Ellis Ave,Chicago,IL,60637,41.790146,-87.600922,www.uchicago.edu,44.736,,,
University Of Cincinnati-Main Campus,2624 Clifton Avenue,Cincinnati,OH,45221,39.131159,-84.51428,www.uc.edu,10.513,,,
University Of Colorado Boulder,Regent Drive At Broadway,Boulder,CO,80309,40.004415,-105.267061,www.colorado.edu,9.373,,,
University Of Colorado Colorado Springs,1420 Austin Bluffs Parkway,Colorado Springs,CO,80918,38.892735,-104.800296,www.uccs.edu,6.56325,,,
University Of Colorado Denver,"1380 Lawrence Street, Lawrence Street Center, Suite 1400",Denver,CO,80217,39.745214,-104.839345,www.ucdenver.edu/,7.50875,,,
University Of Connecticut,352 Mansfield Road,Storrs,CT,6269,41.807658,-72.256961,www.uconn.edu,11.0875,,,
University Of Dayton,300 College Park,Dayton,OH,45469,39.740464,-84.179789,www.udayton.edu,32.6925,,,
University Of Delaware,104 Hullihen Hall,Newark,DE,19716,39.678028,-75.752833,www.udel.edu/,11.2985,,,
University Of Denver,2199 S. University Blvd,Denver,CO,80208,39.681439,-104.961532,www.du.edu,38.5545,,,
University Of Detroit Mercy,4001 W Mcnichols Rd,Detroit,MI,48221,42.414237,-83.135932,www.udmercy.edu,33.4025,,,
University Of Dubuque,2000 University Ave,Dubuque,IA,52001,42.498112,-90.693863,www.dbq.edu,23.565,,,
University Of Evansville,1800 Lincoln Avenue,Evansville,IN,47722,37.971763,-87.532379,www.evansville.edu/,29.661,,,
University Of Florida,355 Tigert Hall,Gainesville,FL,32611,29.638248,-82.361195,www.ufl.edu/,5.77675,,,
University Of Georgia,Administration Building,Athens,GA,30602,33.937727,-83.37143,www.uga.edu,9.578,,,
University Of Hartford,200 Bloomfield Ave,West Hartford,CT,6117,41.796485,-72.714965,www.hartford.edu,31.534,,,
University Of Hawaii At Hilo,200 W Kawili St,Hilo,HI,96720,19.701854,-155.081329,www.hilo.hawaii.edu,6.02,,,
University Of Hawaii At Manoa,"2500 Campus Road, Hawaii Hall",Honolulu,HI,96822,21.297324,-157.816202,manoa.hawaii.edu,9.12575,,,
University Of Houston,212 E. Cullen Building,Houston,TX,77204,29.719988,-95.344851,www.uh.edu,7.8375,,,
University Of Idaho,875 Perimeter Drive,Moscow,ID,83844,46.726894,-117.024296,www.uidaho.edu,5.9985,,,
University Of Illinois At Chicago,601 S Morgan,Chicago,IL,60607,41.871837,-87.650503,www.uic.edu/index.html/,12.811,,,
University Of Illinois At Springfield,One University Plaza,Springfield,IL,62703,39.729862,-89.614917,www.uis.edu,8.703,,,
University Of Illinois At Urbana-Champaign,601 E John Street,Champaign,IL,61820,40.108312,-88.228482,www.illinois.edu/,14.0515,,,
University Of Indianapolis,1400 E Hanna Ave,Indianapolis,IN,46227,39.710384,-86.134735,uindy.edu,23.43,,,
University Of Iowa,101 Jessup Hall,Iowa City,IA,52242,41.660695,-91.535698,www.uiowa.edu,7.825,,,
University Of Kansas,"Strong Hall, 1450 Jayhawk Blvd, Room 230",Lawrence,KS,66045,38.956474,-95.258651,www.ku.edu/,9.435,,,
University Of Kentucky,South Limestone,Lexington,KY,40506,38.028761,-84.502517,www.uky.edu,9.381,,,
University Of La Verne,1950 Third St,La Verne,CA,91750,34.10086,-117.772634,www.laverne.edu/,32.3625,,,
University Of Louisiana At Lafayette,104 University Circle,Lafayette,LA,70503,30.215283,-92.01941,www.louisiana.edu,5.214,,,
University Of Louisville,2301 S 3Rd St,Louisville,KY,40292,38.215752,-85.760628,www.louisville.edu,9.2405,,,
University Of Maine,168 College Avenue,Orono,ME,4469,44.899257,-68.669332,www.umaine.edu/,10.481,,,
University Of Maine At Machias,116 O'Brien Ave,Machias,ME,4654,44.709895,-67.456534,www.umm.maine.edu,7.38125,,,
University Of Mary,7500 University Dr,Bismarck,ND,58504,46.724893,-100.752386,www.umary.edu/,13.7635,,,
University Of Mary Hardin-Baylor,900 College St,Belton,TX,76513,31.066798,-97.463479,www.umhb.edu,23.475,,,
University Of Mary Washington,1301 College Ave,Fredericksburg,VA,22401,38.301816,-77.473865,www.umw.edu,8.9535,,,
University Of Maryland-Baltimore County,1000 Hilltop Circle,Baltimore,MD,21250,39.256686,-76.711607,www.umbc.edu,9.6175,,,
University Of Maryland-College Park,Not Available,College Park,MD,20742,38.988607,-76.939704,www.umd.edu,8.78525,,,
University Of Maryland Eastern Shore,J.T. Williams Hall,Princess Anne,MD,21853,38.211188,-75.687227,www.umes.edu,6.6245,,,
University Of Massachusetts-Dartmouth,285 Old Westport Rd,North Dartmouth,MA,2747,41.628999,-71.006837,www.umassd.edu,11.2215,,,
University Of Massachusetts-Lowell,1 University Ave,Lowell,MA,1854,42.65372,-71.325081,www.uml.edu,11.43675,,,
University Of Memphis,Southern Avenue,Memphis,TN,38152,35.122076,-89.937883,www.memphis.edu,7.5965,,,
University Of Miami,University Of Miami,Coral Gables,FL,33146,25.720406,-80.27645,www.miami.edu/,40.3905,,,
University Of Michigan-Ann Arbor,503 Thompson Street,Ann Arbor,MI,48109,42.27803,-83.736564,www.umich.edu,12.65175,,,
University Of Michigan-Flint,303 E. Kearsley Street,Flint,MI,48502,43.018701,-83.689103,www.umflint.edu,8.814,,,
University Of Minnesota-Duluth,515 Darland Administration Bldg,Duluth,MN,55812,46.818896,-92.085177,www.d.umn.edu/,12.4735,,,
University Of Minnesota-Twin Cities,100 Church Street Se,Minneapolis,MN,55455,44.977886,-93.235352,www1.umn.edu/twincities/index.php,13.081,,,
University Of Mississippi,"Oxford, Mississippi",University,MS,38677,34.363438,-89.537169,www.olemiss.edu,6.067,,,
University Of Missouri-Columbia,105 Jesse Hall,Columbia,MO,65211,38.941015,-92.326429,www.missouri.edu/,9.0405,,,
University Of Missouri-Kansas City,5100 Rockhill Rd,Kansas City,MO,64110,39.035057,-94.576648,www.umkc.edu/,9.0965,,,
University Of Missouri-St Louis,One University Boulevard,Saint Louis,MO,63121,38.711297,-90.308886,www.umsl.edu/,9.11425,,,
University Of Mobile,5735 College Parkway Drive,Mobile,AL,36613,30.793247,-88.128934,www.umobile.edu,17.5275,,,
University Of Montevallo,Station 6001,Montevallo,AL,35115,33.10625,-86.865099,www.montevallo.edu,8.8875,,,
University Of Mount Union,1972 Clark Ave.,Alliance,OH,44601,40.904713,-81.108457,www.mountunion.edu,26.1325,,,
University Of Nebraska-Lincoln,14Th And R St,Lincoln,NE,68588,40.821787,-96.700663,www.unl.edu/,7.70775,,,
University Of Nebraska At Kearney,905 W 25Th St,Kearney,NE,68849,40.701287,-99.09807,www.unk.edu,6.33475,,,
University Of Nebraska At Omaha,6001 Dodge St,Omaha,NE,68182,41.257946,-96.009741,www.unomaha.edu,6.305,,,
University Of Nevada-Las Vegas,4505 S Maryland Pky,Las Vegas,NV,89154,36.106994,-115.141153,go.unlv.edu/,6.40775,,,
University Of Nevada-Reno,North Virginia Street,Reno,NV,89557,39.543642,-119.815377,www.unr.edu/,6.10075,,,
University Of New England,11 Hills Beach Rd,Biddeford,ME,4005,43.458591,-70.38535,www.une.edu/,31.21125,,,
University Of New Haven,300 Boston Post Road,West Haven,CT,6516,41.291314,-72.961472,www.newhaven.edu,32.2475,,,
University Of New Mexico-Main Campus,1700 Lomas Blvd Ne,Albuquerque,NM,87106,35.083868,-106.620155,www.unm.edu,6.05275,,,
University Of New Orleans,2000 Lakeshore Drive,New Orleans,LA,70148,30.028539,-90.068506,www.uno.edu,5.60025,,,
